perturbation,n_cells,target_in_subset,diag_batch_js_divergence,diag_batch_n_batches_covered,diag_batch_status,diag_batch_stratum,diag_cellcycle_g2m_score_diff,diag_cellcycle_phase_chi2_p,diag_cellcycle_phase_shifted,diag_cellcycle_s_score_diff,diag_cellcycle_status,diag_kd_ctrl_norm_mean,diag_kd_pert_norm_mean,diag_kd_residual_ratio,diag_kd_stratum,diag_status
NUP35,64,False,0.2038283818174446,34,ok,high,0.0171704231565027,0.5582879625637186,False,0.0130100937961199,ok,,,,target_not_measured,kd_unmeasurable
NUP43,29,False,0.3487807007902903,22,ok,high,0.0049892082948109,0.2830311673627397,False,0.0288984310985983,ok,,,,target_not_measured,kd_unmeasurable
NUP54,291,False,0.0278812935536004,48,ok,low,-0.0163134645785863,1.9640146820583504e-11,True,-0.0446503448934741,ok,,,,target_not_measured,kd_unmeasurable
NUP62,99,False,0.1040147072995088,41,ok,medium,-0.0518342168476481,2.4612597147615984e-12,True,-0.1072201720490505,ok,,,,target_not_measured,kd_unmeasurable
NUP85,111,False,0.0909862834469772,43,ok,medium,0.0007227230698839,4.5970072985121755e-09,True,-0.1008259853566672,ok,,,,target_not_measured,kd_unmeasurable
NUP88,36,False,0.3252449843509661,25,ok,high,-0.1059705417026986,9.143601194926487e-10,True,-0.1016489316111717,ok,,,,target_not_measured,kd_unmeasurable
NUP93,159,False,0.0577825760711674,48,ok,low,0.0200507307898883,0.6297928971495658,False,-0.0040214655353855,ok,,,,target_not_measured,kd_unmeasurable
NUP98,510,False,0.0254764850224543,48,ok,low,-0.024272457604594,1.7422596269627346e-13,True,-0.0332718507334854,ok,,,,target_not_measured,kd_unmeasurable
NUS1,125,False,0.1322906953543478,41,ok,high,0.0301631296337902,0.2079615479177596,False,-0.022068562861705,ok,,,,target_not_measured,kd_unmeasurable
NUTF2,67,False,0.1461863166536523,37,ok,high,0.0085420086227574,0.1742543659420426,False,-0.0085579003154005,ok,,,,target_not_measured,kd_unmeasurable
NVL,110,False,0.1123303583379066,43,ok,medium,-0.0613465711556279,0.0005742558754373,False,-0.0183943221985959,ok,,,,target_not_measured,kd_unmeasurable
NXF1,251,False,0.0549136079992671,47,ok,low,0.0018763335110906,0.6988844981583211,False,0.0117316054913515,ok,,,,target_not_measured,kd_unmeasurable
OGFOD1,114,False,0.0940606572261557,42,ok,medium,-0.0011601695453886,0.1993334158838737,False,-0.0066012633918734,ok,,,,target_not_measured,kd_unmeasurable
OGT,31,False,0.3411871819117533,23,ok,high,0.0188244439684483,0.1081490978072209,False,-0.1017352682170857,ok,,,,target_not_measured,kd_unmeasurable
OIP5,137,False,0.0764034805952371,44,ok,medium,-0.0162435717403061,0.477250177446995,False,0.010528031264619,ok,,,,target_not_measured,kd_unmeasurable
OLFML3,173,False,0.0329610723795562,48,ok,low,0.0003002185974619,0.1059774339930611,False,-0.0187239960245628,ok,,,,target_not_measured,kd_unmeasurable
OPA1,60,False,0.193359848826696,34,ok,high,-0.0512408531989764,0.1694386516635586,False,0.0225005021238282,ok,,,,target_not_measured,kd_unmeasurable
OR1D2,125,False,0.1002468642927073,44,ok,medium,-0.0127166606134097,0.3356746144095709,False,0.0238117030419749,ok,,,,target_not_measured,kd_unmeasurable
OR1E2,32,False,0.2719316518864395,27,ok,high,0.0173285731674402,0.2877892520252828,False,0.0041401344617449,ok,,,,target_not_measured,kd_unmeasurable
OR2A1,188,False,0.0470193200530836,47,ok,low,-0.0089695769409373,0.1818913268260018,False,-0.0061007794503561,ok,,,,target_not_measured,kd_unmeasurable
OR2T29,103,False,0.0953316589486655,43,ok,medium,-0.0329051390557514,0.3071856186574249,False,0.0040080333084075,ok,,,,target_not_measured,kd_unmeasurable
OR2T5,106,False,0.105732706155825,44,ok,medium,0.0005031240682657,0.8278968826499102,False,-0.0083953616001654,ok,,,,target_not_measured,kd_unmeasurable
OR4F4,66,False,0.2063854205564542,33,ok,high,-0.0098650074486582,0.7417691077748296,False,-0.0190906975596565,ok,,,,target_not_measured,kd_unmeasurable
OR4K1,19,False,0.4600995204929159,16,ok,high,0.0926121174767165,0.3813928272090832,False,-0.0252716469050313,ok,,,,target_not_measured,kd_unmeasurable
OR4N2,118,False,0.074175424280469,46,ok,medium,0.0267924073183936,0.0192078164199799,False,0.0100066212199017,ok,,,,target_not_measured,kd_unmeasurable
OR7A10,38,False,0.2860083702980995,26,ok,high,0.0057288212730323,0.0665782545187979,False,0.0181925340415475,ok,,,,target_not_measured,kd_unmeasurable
OR7A17,108,False,0.0837118795172734,45,ok,medium,0.0148771895871161,0.3281851739221243,False,0.0030179308925319,ok,,,,target_not_measured,kd_unmeasurable
ORC1,530,False,0.0132806472879087,48,ok,low,0.0273383869995959,1.5214452437549474e-06,True,-0.0244349820880899,ok,,,,target_not_measured,kd_unmeasurable
ORC3,181,False,0.077972126203212,45,ok,medium,-0.019140830191213,0.3691727817140401,False,0.0095223687557711,ok,,,,target_not_measured,kd_unmeasurable
ORC4,95,False,0.0844165595012113,43,ok,medium,-0.0336450754511781,0.2763129639853793,False,0.0284989776482317,ok,,,,target_not_measured,kd_unmeasurable
ORC5,89,False,0.1371893906469504,39,ok,high,-0.0225459761896524,0.1116211749159761,False,0.0016179908959443,ok,,,,target_not_measured,kd_unmeasurable
ORC6,81,False,0.1110119787399454,41,ok,medium,-0.0131812292360319,0.0966962640434004,False,-0.0164604097373445,ok,,,,target_not_measured,kd_unmeasurable
OSBP,65,False,0.1720203989633295,37,ok,high,-0.0164125475253482,0.5514989479323982,False,0.0181688686054949,ok,,,,target_not_measured,kd_unmeasurable
OSGEP,70,False,0.1470801919012838,39,ok,high,-0.0081161337166668,0.5826198387313597,False,0.008967200058352,ok,,,,target_not_measured,kd_unmeasurable
OSTC,235,True,0.0396432061143492,48,ok,low,-0.002989526476448,0.6364219276063285,False,0.0126915397377077,ok,2.7809245092342008,0.5328289841005805,0.1916013837597155,strong,full
OTOP1,105,False,0.0840503446128256,45,ok,medium,0.0175513181348569,0.5523421287690569,False,-0.0124823403419145,ok,,,,target_not_measured,kd_unmeasurable
OTX1,108,False,0.1100928188050076,44,ok,medium,0.0064018315269309,0.8990576086264015,False,0.0017309243527171,ok,,,,target_not_measured,kd_unmeasurable
OVCA2,76,False,0.1652655199729111,38,ok,high,0.0261544163651376,0.4418075471082904,False,0.012910613667337,ok,,,,target_not_measured,kd_unmeasurable
OXA1L,344,True,0.0291800465156579,48,ok,low,-0.0542620540494492,1.0455656647959526e-08,True,-0.0002099281349992,ok,0.8346256765721055,0.1024608627303447,0.1227626534941533,strong,full
PABPC1,19,False,0.4703702347886064,16,ok,high,-0.0148113799374939,0.0604436959250911,False,-0.0042279753787155,ok,,,,target_not_measured,kd_unmeasurable
PABPN1,148,False,0.0666805148863983,45,ok,medium,-0.0705122566921881,2.562266195097041e-07,True,-0.0309578795813293,ok,,,,target_not_measured,kd_unmeasurable
PAF1,238,False,0.041178570723951,47,ok,low,0.0058138411525768,2.4012884479011956e-28,True,-0.0494595909398832,ok,,,,target_not_measured,kd_unmeasurable
PAFAH1B1,126,False,0.0656188536528299,45,ok,medium,-0.0027513986090478,0.0037278658717589,False,-0.0231581516241876,ok,,,,target_not_measured,kd_unmeasurable
PAK1IP1,21,False,0.4747963959155309,15,ok,high,-0.007213448749524,0.2243953792264481,False,-0.0699087950992669,ok,,,,target_not_measured,kd_unmeasurable
PALB2,97,False,0.0592390782900826,46,ok,low,-0.0338102566473149,0.0772145683334975,False,0.0136721879652887,ok,,,,target_not_measured,kd_unmeasurable
PAM16,56,False,0.1936775985662434,34,ok,high,-0.1090364417477383,2.641551045439471e-06,True,-0.0367898768209336,ok,,,,target_not_measured,kd_unmeasurable
PARN,123,False,0.0902800563290594,45,ok,medium,0.0017633546906618,0.6670236193246093,False,-0.0118009379766188,ok,,,,target_not_measured,kd_unmeasurable
PARS2,66,False,0.1784053443392902,35,ok,high,-0.0146072189313854,0.8934704005600992,False,0.0071503355812525,ok,,,,target_not_measured,kd_unmeasurable
PAXBP1,129,False,0.0688329818367296,45,ok,medium,-0.0355659709103213,0.0161131715995293,False,-0.0097824893386911,ok,,,,target_not_measured,kd_unmeasurable
PC,225,False,0.042440862242737,48,ok,low,-0.0169233925070097,0.2426148931857385,False,-0.0181215759429495,ok,,,,target_not_measured,kd_unmeasurable
PCBP1,108,False,0.079584442018097,44,ok,medium,0.0046576944790606,0.3227060323651444,False,0.0348862889715134,ok,,,,target_not_measured,kd_unmeasurable
PCBP2,172,True,0.0927514133684441,45,ok,medium,-0.0253806054771236,0.2828495535520958,False,0.0173618225729368,ok,3.340141932890387,1.9886671267957368,0.5953840186290665,weak,full
PCF11,499,False,0.013148418050174,48,ok,low,0.054077832725068,0.0013780130515206,False,-0.0064038958388737,ok,,,,target_not_measured,kd_unmeasurable
PCID2,307,True,0.030408690426244,48,ok,low,0.0083331534091023,0.2803646523747922,False,-0.0007945845489024,ok,0.6925173029271242,0.3525139313535525,0.5090326694561287,weak,full
PCNA,132,False,0.1031881055248305,43,ok,medium,0.0595796654172508,0.6722558165489241,False,0.0466822023206464,ok,,,,target_not_measured,kd_unmeasurable
PDAP1,50,False,0.1903078203699469,34,ok,high,-0.0790918116138097,0.0023692633434485,False,-0.028133020844505,ok,,,,target_not_measured,kd_unmeasurable
PDCD11,98,False,0.1217898826939572,41,ok,medium,-0.107845647599524,2.1635897039003146e-05,True,-0.0518151702353213,ok,,,,target_not_measured,kd_unmeasurable
PDCD2,74,False,0.1302214978033832,39,ok,high,-0.0269355855029989,0.1061896781977003,False,0.0242139929473868,ok,,,,target_not_measured,kd_unmeasurable
PDCD5,194,True,0.055205898538689,46,ok,low,0.0120959192435613,0.9617891998216002,False,-0.0113556158032679,ok,2.9222786581803275,0.3254918477275076,0.1113828918458406,strong,full
PDCD6,203,True,0.0435542361255769,47,ok,low,0.0165572168689981,0.8891899277499807,False,-0.009083193785638,ok,2.4387127977408456,0.308443233803915,0.1264778837793642,strong,full
PDCD6IP,257,True,0.0381711786067953,48,ok,low,0.0015914046381357,0.8824396426969703,False,0.0005505363440163,ok,1.2113828722836513,0.1629636909079824,0.1345269894734186,strong,full
PDCD7,99,False,0.1522877650273023,38,ok,high,0.0045730012866953,0.0027929364584552,False,-0.067228987084404,ok,,,,target_not_measured,kd_unmeasurable
PDPK1,80,False,0.1763138571754865,37,ok,high,0.0082580042565652,0.8729155674073918,False,-0.004001476412005,ok,,,,target_not_measured,kd_unmeasurable
PDRG1,116,False,0.0881671418344876,44,ok,medium,0.0028612751970523,0.3454289436852795,False,0.0226200206046328,ok,,,,target_not_measured,kd_unmeasurable
PEF1,48,False,0.2315495566335382,31,ok,high,-0.0045994405888097,0.6092507462696959,False,-0.0032154298674217,ok,,,,target_not_measured,kd_unmeasurable
PELO,286,False,0.0394634816773151,48,ok,low,-0.0185453250271314,0.0007689654298627,False,-0.0140786503544176,ok,,,,target_not_measured,kd_unmeasurable
PELP1,69,False,0.1535025179516878,37,ok,high,-0.0378291022836648,0.0327143454125785,False,-0.0119083777171137,ok,,,,target_not_measured,kd_unmeasurable
PES1,65,False,0.1778761987082909,36,ok,high,-0.0699858649328866,0.0011854138826135,False,-0.0279171306483512,ok,,,,target_not_measured,kd_unmeasurable
PET117,83,False,0.125905371052598,39,ok,high,-0.031954184834894,0.0469528156584393,False,0.0168338603458563,ok,,,,target_not_measured,kd_unmeasurable
PEX1,53,False,0.1647303094964117,36,ok,high,-0.0125681137373946,0.3092844766202819,False,-0.0428548271284673,ok,,,,target_not_measured,kd_unmeasurable
PFDN1,34,False,0.3936088811560793,20,ok,high,0.004535372365602,0.1853757486900279,False,-0.0478287872533285,ok,,,,target_not_measured,kd_unmeasurable
PFDN2,86,False,0.1937053342624252,35,ok,high,0.0791396544013065,0.0077044146701728,False,-0.0113615647398538,ok,,,,target_not_measured,kd_unmeasurable
PFDN4,34,False,0.4023582050906296,21,ok,high,0.0272510434773667,0.495843762912729,False,-0.0356525938709756,ok,,,,target_not_measured,kd_unmeasurable
PFDN5,110,False,0.0666659059900145,45,ok,medium,-0.0027704361747188,0.7898179816433866,False,-0.0031617863117777,ok,,,,target_not_measured,kd_unmeasurable
PFDN6,115,False,0.1506112658668308,39,ok,high,-0.0102255337838097,0.656454518559686,False,0.0109431810481036,ok,,,,target_not_measured,kd_unmeasurable
PFN1,259,True,0.0222364036036001,48,ok,low,-0.0068779632116861,0.0492206547476702,False,-0.0024488817477869,ok,8.859872061384467,1.071321442866502,0.120918387471511,strong,full
PGAM1,160,False,0.0908351019571373,44,ok,medium,-0.0009500887425597,0.3783633637915024,False,0.0003858434336199,ok,,,,target_not_measured,kd_unmeasurable
PGD,115,False,0.0734452423045114,45,ok,medium,-0.0223407189167314,0.0687217818009509,False,0.0158517814567992,ok,,,,target_not_measured,kd_unmeasurable
PGK1,33,False,0.3145164962205539,24,ok,high,-0.0398809767335067,0.5083539280599824,False,0.0114822872024646,ok,,,,target_not_measured,kd_unmeasurable
PGPEP1,52,False,0.2759939773047312,28,ok,high,-0.0430847175945789,0.2113651590332744,False,-0.0076867963791204,ok,,,,target_not_measured,kd_unmeasurable
PGS1,104,False,0.0844828082037071,44,ok,medium,-0.0209769210522712,0.3198883250005276,False,0.0309875133420334,ok,,,,target_not_measured,kd_unmeasurable
PHAX,412,False,0.0285804650665965,48,ok,low,0.0067646384323067,7.008731398483004e-09,True,-0.0557399224516167,ok,,,,target_not_measured,kd_unmeasurable
PHB,256,True,0.0420653636456129,47,ok,low,-0.1413475476968566,6.008436601947889e-101,True,-0.1796985249122003,ok,4.863796816482805,0.7759274422025959,0.1595312204599242,strong,full
PHB2,415,True,0.0160440873305024,48,ok,low,-0.1175201568211591,1.3294119669502806e-102,True,-0.1470891721019508,ok,2.6853802722776576,0.6650522178539859,0.2476566260352798,medium,full
PHF12,110,False,0.0821715654866968,47,ok,medium,-0.0290206430763551,0.1746548754651856,False,0.0084615785982222,ok,,,,target_not_measured,kd_unmeasurable
PHF5A,231,False,0.0377847999178496,47,ok,low,-0.0992946507025543,1.1928058500888635e-38,True,-0.1062351633854141,ok,,,,target_not_measured,kd_unmeasurable
PI4KA,109,False,0.105323243701784,43,ok,medium,0.0338525631879333,0.7563688244230766,False,-0.0056434150394591,ok,,,,target_not_measured,kd_unmeasurable
PIAS4,206,False,0.0373129937083895,48,ok,low,-0.0245358799965767,2.2911652670389532e-08,True,-0.0498084978577089,ok,,,,target_not_measured,kd_unmeasurable
PIGH,85,False,0.1264018941090531,41,ok,high,0.0228075183267431,0.3154500109341525,False,-0.0015798612916815,ok,,,,target_not_measured,kd_unmeasurable
PIK3C3,115,False,0.0692886385981664,45,ok,medium,-0.0092827658620706,0.9245428369986118,False,0.0096065938741905,ok,,,,target_not_measured,kd_unmeasurable
PIK3R4,77,False,0.1429155058487972,39,ok,high,0.0291092362946318,0.5579153776540992,False,-0.0043135572568427,ok,,,,target_not_measured,kd_unmeasurable
PKM,149,True,0.0473352044780933,48,ok,low,0.0051214691140426,0.5870779403814519,False,0.0034600361645553,ok,3.7319714295038944,2.487535104418889,0.6665471993577311,weak,full
PKMYT1,92,False,0.1222618047815932,40,ok,medium,0.0292365392231467,0.6942802095892111,False,-0.0260225927814615,ok,,,,target_not_measured,kd_unmeasurable
PLA2G10,202,False,0.0459608851431054,47,ok,low,-0.0092886086123245,0.5669478902969942,False,0.0045270486911385,ok,,,,target_not_measured,kd_unmeasurable
PLEKHN1,104,False,0.1015580748730735,44,ok,medium,-0.0160286040986174,0.0725558032582916,False,0.0228321300572257,ok,,,,target_not_measured,kd_unmeasurable
PLK1,60,False,0.1987488623590922,33,ok,high,0.0286035066916902,0.4226717186282868,False,-0.0054129333028383,ok,,,,target_not_measured,kd_unmeasurable
PLK4,32,False,0.3596519019143865,22,ok,high,-0.0327674746388097,0.0072146664006044,False,0.1099432826179949,ok,,,,target_not_measured,kd_unmeasurable
PLRG1,94,False,0.1255464201379787,40,ok,high,0.0649287689298072,3.677855358628194e-07,True,-0.0961159994859944,ok,,,,target_not_measured,kd_unmeasurable
PMF1,265,True,0.0271592532065312,48,ok,low,-0.0048945503309795,0.0018375708782379,False,-0.0213672932720899,ok,0.9351012651648706,0.0333681800784944,0.0356840283737731,strong,full
PMPCA,140,False,0.0601517907696891,47,ok,low,-0.0534019398743454,0.0039826045339213,False,-0.0152022556340764,ok,,,,target_not_measured,kd_unmeasurable
PMPCB,553,True,0.0194135235303643,48,ok,low,-0.0742287553444969,2.0504468394749354e-32,True,-0.0391476707790801,ok,0.6104367681845616,0.1677949271667482,0.2748768355906381,medium,full
PNISR,196,True,0.0802261710510656,46,ok,medium,0.0011214630225678,0.7698040997638769,False,0.007571816505852,ok,2.108297988378174,1.0304923525145036,0.4887792703854062,medium,full
PNKP,185,False,0.0396285964473582,48,ok,low,-4.542552910703074e-05,0.9881349795605944,False,0.0012853152730625,ok,,,,target_not_measured,kd_unmeasurable
PNN,86,False,0.1039683444581234,42,ok,medium,-0.0386953918435771,2.084155007185486e-05,True,0.0024083420624716,ok,,,,target_not_measured,kd_unmeasurable
PNO1,134,False,0.1098502632597266,42,ok,medium,-0.0865853534541082,0.0005157853898567,False,-0.0101482669019677,ok,,,,target_not_measured,kd_unmeasurable
PNPT1,131,False,0.0620465359145489,46,ok,low,-0.0170158849096112,0.1577181834066397,False,-0.0303145252662607,ok,,,,target_not_measured,kd_unmeasurable
POGZ,38,False,0.2422227082879782,29,ok,high,-0.0398956717540728,0.1906523591586124,False,0.0214831551739159,ok,,,,target_not_measured,kd_unmeasurable
POLA1,230,False,0.0320358284959228,48,ok,low,0.0132145645277554,0.0521777190383791,False,0.0407878186093645,ok,,,,target_not_measured,kd_unmeasurable
POLA2,234,False,0.0704070835760627,46,ok,medium,0.0223635221272159,0.0953730473513189,False,0.0329553820163923,ok,,,,target_not_measured,kd_unmeasurable
POLD1,212,False,0.0529099924412796,47,ok,low,-0.0282702851237154,0.000166481828731,False,0.0599859655979477,ok,,,,target_not_measured,kd_unmeasurable
POLD2,78,False,0.1783425932586591,35,ok,high,0.0016878890215748,0.0521232718775241,False,0.0525220504542128,ok,,,,target_not_measured,kd_unmeasurable
POLD3,68,False,0.1522934751851107,38,ok,high,0.007704500240602,0.0056130111584187,False,0.0830683988496125,ok,,,,target_not_measured,kd_unmeasurable
POLE,168,False,0.0838276407327031,45,ok,medium,0.0140807361379759,0.0440833246252598,False,0.0566544815489473,ok,,,,target_not_measured,kd_unmeasurable
POLE2,56,False,0.1685745533336785,36,ok,high,0.0234760097379759,0.0316239154321922,False,0.0300836088590663,ok,,,,target_not_measured,kd_unmeasurable
POLG2,156,False,0.0603635391412052,45,ok,low,-0.0001233312868866,0.6166166150168789,False,-0.0061375683771973,ok,,,,target_not_measured,kd_unmeasurable
POLR1A,127,False,0.0544638211121116,47,ok,low,-0.0046004729693215,0.4305204960318266,False,-0.0118865560850562,ok,,,,target_not_measured,kd_unmeasurable
POLR1B,181,False,0.0398175165080134,47,ok,low,-0.0539670366704395,1.12550324219068e-08,True,-0.0252808424473039,ok,,,,target_not_measured,kd_unmeasurable
POLR1C,187,False,0.0559813144247777,47,ok,low,-0.0324747922208685,0.1683922797193321,False,-0.0049957729153606,ok,,,,target_not_measured,kd_unmeasurable
POLR1E,209,False,0.0429355594859444,48,ok,low,-0.0200510717537618,0.8711919432039341,False,-0.0022146664374045,ok,,,,target_not_measured,kd_unmeasurable
